name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,fpl_id,season,now_cost,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id,opp_dyn_attack,opp_dyn_defence,opp_dyn_overall,kickoff_time_dt
Nikola Milenković,DEF,Nott'm Forest,0.0,0,1,25,1,1.2,505,0.01,0.01,0.0,0.91,140,0,0,2.2,18.6,2025-12-03T19:30:00Z,90,20,0,0,0,0,14,0,485635,1,1.0,0.0,2.0,6,11539,19387,7848,52,False,1,14,505,2025-26,5.2,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,28917.0,2025.0,755158.0,0.0,0.0,0.0,0.236823096871376,0.236823096871376,6174.0,1007.409965700326,975.9274097412741,991.6686877208001,2025-12-03 19:30:00+00:00
Guglielmo Vicario,GK,Spurs,0.0,0,0,15,0,0.0,565,0.0,0.0,0.0,2.04,139,2,0,3.6,36.4,2025-12-02T20:15:00Z,90,15,0,0,0,0,14,4,1071015,1,2.0,2.0,0.0,2,-60264,2473,62737,50,False,0,14,565,2025-26,5.0,Newcastle,NEW,4,3,1120,1205,1130,1120,1110,1290,0.0,28916.0,2025.0,754998.0,0.0,0.0,0.0,0.0378679074347019,0.0378679074347019,8858.0,1445.4462543585898,1182.3041481277505,1313.87520124317,2025-12-02 20:15:00+00:00
Mikel Merino Zazón,MID,Arsenal,0.0,1,2,42,1,25.8,22,0.18,0.84,0.66,0.35,131,0,1,12.2,66.8,2025-12-03T19:30:00Z,90,5,0,0,0,0,14,0,169062,1,0.0,2.0,29.0,13,45114,52201,7087,59,True,0,14,22,2025-26,5.9,Brentford,BRE,94,3,1135,1215,1120,1160,1150,1270,3.0,28909.0,2025.0,755087.0,2.0,1.0,1.0410178899765017,1.6732004880905151,0.478073239326477,5304.0,1046.1216580616933,1428.2325231670873,1237.1770906143902,2025-12-03 19:30:00+00:00
Justin Devenny,MID,Crystal Palace,0.0,0,0,3,0,0.3,276,0.0,0.0,0.0,0.62,134,0,0,0.2,1.4,2025-12-03T19:30:00Z,26,3,0,0,0,0,14,0,146111,0,1.0,0.0,0.0,1,924,6568,5644,43,False,0,14,276,2025-26,4.3,Burnley,BUR,90,2,975,1045,910,1050,1040,1040,0.0,28911.0,2025.0,755138.0,0.0,0.0,0.0,0.0,0.0,13038.0,585.0816004663368,1189.7656646981054,887.4236325822211,2025-12-03 19:30:00+00:00
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,4,0,11.6,136,0.0,0.0,0.0,1.19,131,1,0,1.7,3.0,2025-12-03T19:30:00Z,30,1,0,0,0,0,14,0,2857419,0,0.0,2.0,2.0,1,237872,320829,82957,67,False,0,14,136,2025-26,6.7,Arsenal,ARS,3,5,1305,1355,1340,1390,1270,1320,0.0,28909.0,2025.0,755104.0,1.0,0.0,0.0,0.0797552689909935,0.0797552689909935,13222.0,1200.837128689031,1963.4108024473858,1582.1239655682084,2025-12-03 19:30:00+00:00
Aaron Wan-Bissaka,DEF,West Ham,0.0,0,0,22,0,22.9,610,0.05,0.05,0.0,1.56,138,1,0,5.9,35.6,2025-12-04T20:00:00Z,90,14,0,0,0,0,14,0,672481,1,1.0,1.0,0.0,3,-9031,3644,12675,42,False,1,14,610,2025-26,4.2,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,0.0,28915.0,2025.0,755373.0,2.0,0.0,0.0,0.1098271980881691,0.0532700978219509,5584.0,1199.9922336934912,1347.3666042094003,1273.6794189514458,2025-12-04 20:00:00+00:00
Hwang Hee-chan,MID,Wolves,0.0,0,0,3,0,14.9,642,0.08,0.08,0.0,0.12,140,1,0,1.8,2.8,2025-12-03T19:30:00Z,23,16,0,0,0,0,14,0,13181,0,1.0,0.0,0.0,1,-156,320,476,57,True,0,14,642,2025-26,5.7,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,0.0,28917.0,2025.0,755155.0,1.0,0.0,0.0,0.2151226699352264,0.0462633036077022,8845.0,817.1997423868098,937.3889532993711,877.2943478430905,2025-12-03 19:30:00+00:00
Yankuba Minteh,MID,Brighton,0.0,0,0,12,0,43.3,160,0.18,0.31,0.13,2.41,133,4,0,8.5,20.6,2025-12-03T19:30:00Z,90,2,0,0,0,0,14,0,1201143,1,4.0,3.0,21.0,2,216717,247971,31254,62,True,0,14,160,2025-26,6.2,Aston Villa,AVL,7,3,1135,1230,1120,1210,1150,1250,2.0,28910.0,2025.0,755177.0,3.0,0.0,0.0912746712565422,0.2142588198184967,0.1316325515508651,12759.0,801.36240529282,1371.0431447747808,1086.2027750338004,2025-12-03 19:30:00+00:00
Evann Guessand,MID,Aston Villa,0.0,2,0,23,0,10.2,677,0.0,0.59,0.59,1.55,133,3,0,7.5,23.2,2025-12-03T19:30:00Z,85,6,0,0,0,0,14,0,5078,1,4.0,3.0,42.0,8,-64,166,230,62,False,0,14,677,2025-26,6.2,Brighton,BHA,36,4,1170,1250,1140,1220,1200,1280,2.0,28910.0,2025.0,755192.0,1.0,0.0,0.5728818774223328,1.1747617721557615,0.0,8006.0,1321.7078398690662,898.1098359634773,1109.9088379162718,2025-12-03 19:30:00+00:00
Joe Rodon,DEF,Leeds,0.0,0,0,6,0,0.3,348,0.0,0.0,0.0,0.96,136,1,0,1.1,8.6,2025-12-03T20:15:00Z,90,7,0,0,0,0,14,0,744026,1,1.0,3.0,2.0,2,-18857,8737,27594,41,True,0,14,348,2025-26,4.1,Chelsea,CHE,8,3,1190,1195,1130,1140,1250,1250,0.0,28913.0,2025.0,755236.0,0.0,0.0,0.0,0.4486205875873565,0.4486205875873565,6377.0,1468.2360804864961,1100.8928908246205,1284.5644856555582,2025-12-03 20:15:00+00:00
Chemsdine Talbi,MID,Sunderland,0.0,0,3,28,0,1.9,553,0.02,0.05,0.03,1.31,137,1,1,5.8,35.6,2025-12-03T20:15:00Z,90,12,0,0,0,0,14,0,28151,1,1.0,1.0,20.0,10,-1612,231,1843,50,False,0,14,553,2025-26,5.0,Liverpool,LIV,14,4,1180,1250,1120,1200,1240,1300,2.0,28914.0,2025.0,755289.0,0.0,1.0,0.0395301878452301,0.0308757182210683,0.0122635699808597,13717.0,1288.0783440620437,918.2714830473918,1103.1749135547177,2025-12-03 20:15:00+00:00
David Møller Wolfe,DEF,Wolves,0.0,0,0,9,0,12.7,682,0.01,0.01,0.0,0.74,140,1,0,3.3,15.8,2025-12-03T19:30:00Z,90,16,0,0,0,0,14,0,8107,1,1.0,0.0,4.0,2,142,251,109,43,True,0,14,682,2025-26,4.3,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,0.0,28917.0,2025.0,755145.0,1.0,0.0,0.0,0.1881034672260284,0.1688593626022339,13740.0,817.1997423868098,937.3889532993711,877.2943478430905,2025-12-03 19:30:00+00:00
Anthony Elanga,MID,Newcastle,0.0,0,0,2,0,1.2,486,0.01,0.01,0.0,0.38,139,2,0,0.3,0.0,2025-12-02T20:15:00Z,24,18,0,0,0,0,14,0,395300,0,2.0,2.0,2.0,1,-3489,2643,6132,66,True,0,14,486,2025-26,6.6,Spurs,TOT,6,3,1120,1120,1090,1090,1150,1150,0.0,28916.0,2025.0,754995.0,0.0,0.0,0.0,0.023859541863203,0.023859541863203,9524.0,897.483416989944,1436.9232051278368,1167.2033110588904,2025-12-02 20:15:00+00:00
Bafodé Diakité,DEF,Bournemouth,0.0,0,0,17,0,1.8,685,0.0,0.0,0.0,1.44,132,1,0,2.7,23.6,2025-12-02T19:30:00Z,90,9,0,0,0,0,14,0,49341,1,1.0,0.0,2.0,4,-1036,952,1988,44,True,0,14,685,2025-26,4.4,Everton,EVE,11,3,1135,1160,1130,1150,1140,1170,0.0,28908.0,2025.0,754957.0,0.0,0.0,0.0,0.0643863454461097,0.0643863454461097,7268.0,722.6177522952237,1386.7788954011482,1054.698323848186,2025-12-02 19:30:00+00:00
Declan Rice,MID,Arsenal,0.0,0,0,19,1,40.8,21,0.13,0.21,0.08,0.27,131,0,0,7.2,15.4,2025-12-03T19:30:00Z,82,5,0,0,0,0,14,0,3053721,1,0.0,2.0,16.0,3,169721,213389,43668,70,True,0,14,21,2025-26,7.0,Brentford,BRE,94,3,1135,1215,1120,1160,1150,1270,3.0,28909.0,2025.0,755085.0,3.0,0.0,0.1465173512697219,1.0737688541412354,0.863368570804596,5553.0,1046.1216580616933,1428.2325231670873,1237.1770906143902,2025-12-03 19:30:00+00:00
Liam Delap,FWD,Chelsea,0.0,0,0,5,0,0.6,250,0.0,0.26,0.26,1.4,136,2,0,3.4,0.4,2025-12-03T20:15:00Z,60,11,0,0,0,0,14,0,131164,1,1.0,3.0,33.0,2,2463,5652,3189,62,False,0,14,250,2025-26,6.2,Leeds,LEE,2,3,1100,1205,1050,1160,1150,1250,3.0,28913.0,2025.0,755259.0,0.0,0.0,0.2187757641077041,0.5073269009590149,0.2885511517524719,8868.0,1362.9865886047005,1062.9795083533695,1212.983048479035,2025-12-03 20:15:00+00:00
Jhon Arias,MID,Wolves,0.0,0,0,7,0,1.0,663,0.0,0.7,0.7,0.74,140,1,0,1.8,8.0,2025-12-03T19:30:00Z,80,16,0,0,0,0,14,0,20967,1,1.0,0.0,9.0,2,-297,328,625,50,True,0,14,663,2025-26,5.0,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,1.0,28917.0,2025.0,755148.0,0.0,0.0,0.7204411029815674,0.7396851778030396,0.0192441120743751,13741.0,817.1997423868098,937.3889532993711,877.2943478430905,2025-12-03 19:30:00+00:00
Eberechi Eze,MID,Arsenal,0.0,0,0,5,0,11.0,266,0.02,0.02,0.0,0.07,131,0,0,1.5,4.2,2025-12-03T19:30:00Z,29,5,0,0,0,0,14,0,2522075,0,0.0,2.0,0.0,1,213748,257828,44080,78,True,0,14,266,2025-26,7.8,Brentford,BRE,94,3,1135,1215,1120,1160,1150,1270,0.0,28909.0,2025.0,755092.0,1.0,0.0,0.0,0.059244941920042,0.0315535329282283,8706.0,1046.1216580616933,1428.2325231670873,1237.1770906143902,2025-12-03 19:30:00+00:00
Marc Guiu Paz,FWD,Chelsea,0.0,0,0,2,0,1.3,252,0.0,0.06,0.06,0.11,136,0,0,0.3,0.0,2025-12-03T20:15:00Z,13,11,0,0,0,0,14,0,863906,0,1.0,3.0,4.0,1,-4154,26896,31050,42,False,0,14,252,2025-26,4.2,Leeds,LEE,2,3,1100,1205,1050,1160,1150,1250,1.0,28913.0,2025.0,755264.0,0.0,0.0,0.0784887373447418,0.0784887373447418,0.0,11633.0,1362.9865886047005,1062.9795083533695,1212.983048479035,2025-12-03 20:15:00+00:00
Tolu Arokodare,FWD,Wolves,0.0,0,0,0,0,1.6,720,0.02,0.05,0.03,0.0,140,0,0,0.2,0.0,2025-12-03T19:30:00Z,9,16,0,0,0,0,14,0,6152,0,1.0,0.0,4.0,1,-51,301,352,55,True,0,14,720,2025-26,5.5,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,1.0,28917.0,2025.0,755152.0,0.0,0.0,0.0462633036077022,0.0462633036077022,0.0,8875.0,817.1997423868098,937.3889532993711,877.2943478430905,2025-12-03 19:30:00+00:00
Ryan Gravenberch,MID,Liverpool,0.0,0,1,21,0,35.6,390,0.07,0.11,0.04,0.41,137,1,0,5.7,17.6,2025-12-03T20:15:00Z,90,17,0,0,0,0,14,0,588329,1,1.0,1.0,4.0,5,-12600,25658,38258,56,True,0,14,390,2025-26,5.6,Sunderland,SUN,56,3,1055,1150,1070,1170,1040,1130,1.0,28914.0,2025.0,755271.0,3.0,0.0,0.0347382836043834,0.6035003066062927,0.5680103302001953,10697.0,752.2067224161445,1109.2663138811135,930.7365181486291,2025-12-03 20:15:00+00:00
Mohamadou Kanté,MID,West Ham,0.0,0,0,1,0,0.0,758,0.0,0.03,0.03,0.38,138,0,0,0.2,0.0,2025-12-04T20:00:00Z,7,14,0,0,0,0,14,0,0,0,1.0,1.0,4.0,1,0,0,0,45,False,0,14,758,2025-26,4.5,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,1.0,28915.0,2025.0,755383.0,0.0,0.0,0.0655186921358108,0.0655186921358108,0.0,14219.0,1199.9922336934912,1347.3666042094003,1273.6794189514458,2025-12-04 20:00:00+00:00
Jean-Clair Todibo,DEF,West Ham,0.0,0,0,9,0,0.8,609,0.06,0.11,0.05,1.56,138,1,0,3.1,23.2,2025-12-04T20:00:00Z,90,14,0,0,0,0,14,0,12403,1,1.0,1.0,7.0,4,-35,209,244,43,False,0,14,609,2025-26,4.3,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,1.0,28915.0,2025.0,755374.0,0.0,0.0,0.06719221919775,0.0532700978219509,0.0532700978219509,6816.0,1199.9922336934912,1347.3666042094003,1273.6794189514458,2025-12-04 20:00:00+00:00
Jayden Bogle,DEF,Leeds,0.0,1,0,9,0,15.5,342,0.03,0.03,0.0,0.88,136,1,0,4.4,20.0,2025-12-03T20:15:00Z,86,7,0,0,0,0,14,0,22008,1,1.0,3.0,8.0,5,-870,201,1071,45,True,0,14,342,2025-26,4.5,Chelsea,CHE,8,3,1190,1195,1130,1140,1250,1250,0.0,28913.0,2025.0,755237.0,1.0,0.0,0.0,0.5599566698074341,0.5158277153968811,9205.0,1468.2360804864961,1100.8928908246205,1284.5644856555582,2025-12-03 20:15:00+00:00
Jean-Ricner Bellegarde,MID,Wolves,0.0,0,0,6,1,0.7,644,0.01,0.03,0.02,0.63,140,0,0,0.9,6.6,2025-12-03T19:30:00Z,66,16,0,0,0,0,14,0,5883,1,1.0,0.0,2.0,3,209,316,107,52,True,0,14,644,2025-26,5.2,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,1.0,28917.0,2025.0,755150.0,0.0,0.0,0.0192441120743751,0.7396851778030396,0.7204411029815674,7762.0,817.1997423868098,937.3889532993711,877.2943478430905,2025-12-03 19:30:00+00:00
Mohammed Kudus,MID,Spurs,0.0,1,2,29,0,36.1,582,0.41,0.47,0.06,2.04,139,2,0,7.7,28.6,2025-12-02T20:15:00Z,86,15,0,0,0,0,14,0,2052135,1,2.0,2.0,12.0,7,-37239,25640,62879,65,False,0,14,582,2025-26,6.5,Newcastle,NEW,4,3,1120,1205,1130,1120,1110,1290,2.0,28916.0,2025.0,755005.0,2.0,0.0,0.0623486526310443,0.90511953830719,0.4588880538940429,12027.0,1445.4462543585898,1182.3041481277505,1313.87520124317,2025-12-02 20:15:00+00:00
Tyrick Mitchell,DEF,Crystal Palace,0.0,0,0,22,1,5.8,258,0.02,0.02,0.0,0.95,134,0,0,2.8,20.0,2025-12-03T19:30:00Z,90,3,0,0,0,0,14,0,336060,1,1.0,0.0,2.0,6,12397,18541,6144,50,False,0,14,258,2025-26,5.0,Burnley,BUR,90,2,975,1045,910,1050,1040,1040,0.0,28911.0,2025.0,755130.0,0.0,0.0,0.0,0.0,0.0,8214.0,585.0816004663368,1189.7656646981054,887.4236325822211,2025-12-03 19:30:00+00:00
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,10,0,0,0,0,14,0,34011,0,5.0,4.0,0.0,0,-325,247,572,54,False,0,14,406,2025-26,5.4,Fulham,FUL,54,3,1105,1200,1090,1170,1120,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11763.0,901.7701842534314,1395.6420424154564,1148.706113334444,2025-12-02 19:30:00+00:00
Nordi Mukiele,DEF,Sunderland,0.0,0,0,0,0,1.5,694,0.01,0.01,0.0,1.45,137,1,0,1.6,12.8,2025-12-03T20:15:00Z,90,12,1,0,0,0,14,0,766158,1,1.0,1.0,2.0,0,-16060,20762,36822,42,False,0,14,694,2025-26,4.2,Liverpool,LIV,14,4,1180,1250,1120,1200,1240,1300,0.0,28914.0,2025.0,755282.0,0.0,0.0,0.0,0.0,0.0,5659.0,1288.0783440620437,918.2714830473918,1103.1749135547177,2025-12-03 20:15:00+00:00
Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,0.0,0,0,0,0,0.0,421,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,10,0,0,0,0,14,0,52411,0,5.0,4.0,0.0,0,-545,30,575,63,False,0,14,421,2025-26,6.3,Fulham,FUL,54,3,1105,1200,1090,1170,1120,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.0,901.7701842534314,1395.6420424154564,1148.706113334444,2025-12-02 19:30:00+00:00
Trai Hume,DEF,Sunderland,0.0,0,0,9,0,7.3,532,0.02,0.05,0.03,1.45,137,1,0,3.7,22.8,2025-12-03T20:15:00Z,90,12,0,0,0,0,14,0,44645,1,1.0,1.0,7.0,2,-3123,291,3414,45,False,0,14,532,2025-26,4.5,Liverpool,LIV,14,4,1180,1250,1120,1200,1240,1300,1.0,28914.0,2025.0,755286.0,0.0,0.0,0.0166240651160478,0.0288876350969076,0.0122635699808597,13713.0,1288.0783440620437,918.2714830473918,1103.1749135547177,2025-12-03 20:15:00+00:00
Lewis Miley,MID,Newcastle,0.0,0,0,15,0,17.6,497,0.02,0.27,0.25,0.63,139,1,0,7.1,17.4,2025-12-02T20:15:00Z,90,18,0,0,0,0,14,0,263077,1,2.0,2.0,36.0,2,19407,23713,4306,44,True,0,14,497,2025-26,4.4,Spurs,TOT,6,3,1120,1120,1090,1090,1150,1150,3.0,28916.0,2025.0,754990.0,1.0,0.0,0.2017577588558197,0.4387198984622955,0.2111794054508209,11386.0,897.483416989944,1436.9232051278368,1167.2033110588904,2025-12-02 20:15:00+00:00
Dan Ndoye,MID,Nott'm Forest,0.0,0,0,0,1,16.3,669,0.03,0.28,0.25,0.79,140,0,0,3.3,4.4,2025-12-03T19:30:00Z,66,20,0,0,0,0,14,0,135656,1,1.0,0.0,12.0,3,25,5135,5110,56,False,0,14,669,2025-26,5.6,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,1.0,28917.0,2025.0,755165.0,1.0,0.0,0.2523337006568908,0.13786281645298,0.089797593653202,8662.0,1007.409965700326,975.9274097412741,991.6686877208001,2025-12-03 19:30:00+00:00
Ferdi Kadıoğlu,DEF,Brighton,0.0,0,0,-6,0,1.1,148,0.0,0.0,0.0,1.81,133,3,0,0.8,6.6,2025-12-03T19:30:00Z,66,2,0,0,0,0,14,0,27298,1,4.0,3.0,0.0,1,3762,4474,712,44,True,0,14,148,2025-26,4.4,Aston Villa,AVL,7,3,1135,1230,1120,1210,1150,1250,0.0,28910.0,2025.0,755174.0,0.0,0.0,0.0,0.0482054650783538,0.0482054650783538,13066.0,801.36240529282,1371.0431447747808,1086.2027750338004,2025-12-03 19:30:00+00:00
Jack Hinshelwood,MID,Brighton,0.0,2,0,24,0,16.6,163,0.06,0.39,0.33,2.27,133,4,0,6.0,21.0,2025-12-03T19:30:00Z,66,2,0,0,0,0,14,0,4055,0,4.0,3.0,22.0,8,142,222,80,51,True,0,14,163,2025-26,5.1,Aston Villa,AVL,7,3,1135,1230,1120,1210,1150,1250,4.0,28910.0,2025.0,755184.0,1.0,0.0,0.2092856019735336,0.2546048462390899,0.0,11269.0,801.36240529282,1371.0431447747808,1086.2027750338004,2025-12-03 19:30:00+00:00
Wilson Odobert,MID,Spurs,0.0,0,0,3,0,0.8,588,0.0,0.0,0.0,0.0,139,0,0,0.2,1.2,2025-12-02T20:15:00Z,3,15,0,0,0,0,14,0,4946,0,2.0,2.0,0.0,1,-150,135,285,53,False,0,14,588,2025-26,5.3,Newcastle,NEW,4,3,1120,1205,1130,1120,1110,1290,0.0,28916.0,2025.0,755011.0,0.0,0.0,0.0,0.0,0.0,10822.0,1445.4462543585898,1182.3041481277505,1313.87520124317,2025-12-02 20:15:00+00:00
Jair Paula da Cunha Filho,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,510,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,20,0,0,0,0,14,0,7457,0,1.0,0.0,0.0,0,-31,64,95,43,False,0,14,510,2025-26,4.3,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13779.0,1007.409965700326,975.9274097412741,991.6686877208001,2025-12-03 19:30:00+00:00
Alisson Becker,GK,Liverpool,0.0,0,0,14,0,0.0,366,0.0,0.0,0.0,0.41,137,1,0,2.4,23.8,2025-12-03T20:15:00Z,90,17,0,0,0,0,14,4,693828,1,1.0,1.0,0.0,3,11920,16866,4946,54,True,0,14,366,2025-26,5.4,Sunderland,SUN,56,3,1055,1150,1070,1170,1040,1130,0.0,28914.0,2025.0,755265.0,0.0,0.0,0.0,0.0709691047668457,0.0709691047668457,1257.0,752.2067224161445,1109.2663138811135,930.7365181486291,2025-12-03 20:15:00+00:00
Nick Woltemade,FWD,Newcastle,0.0,1,0,19,0,33.8,714,0.05,0.31,0.26,0.75,139,2,0,9.8,37.2,2025-12-02T20:15:00Z,90,18,0,0,0,0,14,0,2557568,1,2.0,2.0,27.0,5,142575,200045,57470,74,True,0,14,714,2025-26,7.4,Spurs,TOT,6,3,1120,1120,1090,1090,1150,1150,2.0,28916.0,2025.0,754992.0,3.0,0.0,0.1754886209964752,0.3897656202316284,0.096982330083847,8117.0,897.483416989944,1436.9232051278368,1167.2033110588904,2025-12-02 20:15:00+00:00
John Stones,DEF,Man City,0.0,0,0,-4,0,0.3,409,0.0,0.0,0.0,0.47,135,2,0,0.7,6.8,2025-12-02T19:30:00Z,26,10,0,0,0,0,14,0,88594,0,5.0,4.0,0.0,0,-603,689,1292,54,False,0,14,409,2025-26,5.4,Fulham,FUL,54,3,1105,1200,1090,1170,1120,1230,0.0,28912.0,2025.0,754954.0,0.0,0.0,0.0,0.1169566139578819,0.1169566139578819,586.0,901.7701842534314,1395.6420424154564,1148.706113334444,2025-12-02 19:30:00+00:00
Marshall Munetsi,MID,Wolves,0.0,0,0,3,0,0.5,648,0.0,0.09,0.09,0.0,140,0,0,2.0,2.6,2025-12-03T19:30:00Z,5,16,0,0,0,0,14,0,10295,0,1.0,0.0,17.0,1,190,1057,867,54,True,0,14,648,2025-26,5.4,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,1.0,28917.0,2025.0,755153.0,0.0,0.0,0.1688593626022339,0.1688593626022339,0.0,7908.0,817.1997423868098,937.3889532993711,877.2943478430905,2025-12-03 19:30:00+00:00
Bruno Borges Fernandes,MID,Man Utd,0.0,0,0,17,0,67.6,449,0.12,0.67,0.55,0.77,138,1,0,13.5,26.4,2025-12-04T20:00:00Z,90,19,0,0,0,0,14,0,2382382,1,1.0,1.0,41.0,4,273532,290973,17441,89,True,0,14,449,2025-26,8.9,West Ham,WHU,21,3,1095,1130,1060,1080,1130,1180,6.0,28915.0,2025.0,755363.0,5.0,0.0,0.9155187606811525,1.1306933164596558,0.1455381512641906,1228.0,941.7010101970938,1276.7000884149065,1109.200549306,2025-12-04 20:00:00+00:00
Tijjani Reijnders,MID,Man City,0.0,0,0,33,0,21.9,427,0.38,1.0,0.62,0.64,135,4,1,7.8,37.2,2025-12-02T19:30:00Z,81,10,0,0,0,0,14,0,1855348,1,5.0,4.0,19.0,7,-125801,9863,135664,53,False,0,14,427,2025-26,5.3,Fulham,FUL,54,3,1105,1200,1090,1170,1120,1230,1.0,28912.0,2025.0,754945.0,1.0,1.0,0.3823975920677185,1.2778202295303345,0.7499665021896362,11965.0,901.7701842534314,1395.6420424154564,1148.706113334444,2025-12-02 19:30:00+00:00
Yehor Yarmoliuk,MID,Brentford,0.0,0,0,9,0,1.8,129,0.01,0.01,0.0,1.77,131,2,0,0.9,7.4,2025-12-03T19:30:00Z,90,1,0,0,0,0,14,0,9072,1,0.0,2.0,0.0,1,-370,86,456,50,False,1,14,129,2025-26,5.0,Arsenal,ARS,3,5,1305,1355,1340,1390,1270,1320,0.0,28909.0,2025.0,755101.0,0.0,0.0,0.0,0.0133917871862649,0.0133917871862649,11772.0,1200.837128689031,1963.4108024473858,1582.1239655682084,2025-12-03 19:30:00+00:00
Toti Gomes,DEF,Wolves,0.0,0,0,15,0,0.8,637,0.01,0.01,0.0,0.74,140,1,0,2.0,17.2,2025-12-03T19:30:00Z,90,16,0,0,0,0,14,0,13405,1,1.0,0.0,2.0,2,643,864,221,43,True,0,14,637,2025-26,4.3,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,0.0,28917.0,2025.0,755142.0,0.0,0.0,0.0,0.0192441120743751,0.0192441120743751,10293.0,817.1997423868098,937.3889532993711,877.2943478430905,2025-12-03 19:30:00+00:00
Matz Sels,GK,Nott'm Forest,0.0,0,0,24,1,0.0,502,0.0,0.0,0.0,0.91,140,0,0,1.0,10.4,2025-12-03T19:30:00Z,90,20,0,0,0,0,14,1,987237,1,1.0,0.0,0.0,6,20732,33081,12349,47,False,0,14,502,2025-26,4.7,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,28917.0,2025.0,755156.0,0.0,0.0,0.0,0.0480652153491973,0.0480652153491973,6903.0,1007.409965700326,975.9274097412741,991.6686877208001,2025-12-03 19:30:00+00:00
Andrew Robertson,DEF,Liverpool,0.0,0,0,12,0,16.4,372,0.04,0.04,0.0,0.23,137,1,0,2.7,10.4,2025-12-03T20:15:00Z,85,17,0,0,0,0,14,0,125348,1,1.0,1.0,0.0,2,-1360,1113,2473,58,True,0,14,372,2025-26,5.8,Sunderland,SUN,56,3,1055,1150,1070,1170,1040,1130,0.0,28914.0,2025.0,755269.0,1.0,0.0,0.0,0.0947055593132972,0.0947055593132972,1688.0,752.2067224161445,1109.2663138811135,930.7365181486291,2025-12-03 20:15:00+00:00
Florentino Ibrain Morris Luís,MID,Burnley,0.0,0,0,16,0,18.2,722,0.06,0.06,0.0,0.59,134,1,0,3.4,15.8,2025-12-03T19:30:00Z,70,8,0,0,0,0,14,0,6548,1,1.0,0.0,0.0,2,-22,381,403,50,True,0,14,722,2025-26,5.0,Crystal Palace,CRY,31,3,1160,1185,1150,1200,1170,1170,0.0,28911.0,2025.0,755116.0,1.0,0.0,0.0,0.1609451025724411,0.0886935293674469,8969.0,1241.3068673651414,966.8426715711096,1104.0747694681254,2025-12-03 19:30:00+00:00
Emile Smith Rowe,MID,Fulham,0.0,0,0,31,0,5.0,325,0.02,0.2,0.18,2.17,135,5,1,8.0,36.4,2025-12-02T19:30:00Z,73,13,0,0,0,0,14,0,49110,1,5.0,4.0,39.0,7,-741,634,1375,56,True,0,14,325,2025-26,5.6,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,4.0,28912.0,2025.0,754932.0,0.0,1.0,0.2068951427936554,0.1279847621917724,0.0,7230.0,1418.4472103039088,1029.1513343170584,1223.7992723104835,2025-12-02 19:30:00+00:00
